1.990000000000000000e+02,6.571400000000000000e+04
2.000000000000000000e+02,6.603000000000000000e+04
2.010000000000000000e+02,6.648900000000000000e+04
2.020000000000000000e+02,6.671000000000000000e+04
2.030000000000000000e+02,6.694000000000000000e+04
2.040000000000000000e+02,6.716100000000000000e+04
2.050000000000000000e+02,6.716000000000000000e+04
2.060000000000000000e+02,6.716000000000000000e+04
2.070000000000000000e+02,6.734400000000000000e+04
2.080000000000000000e+02,6.765500000000000000e+04
2.090000000000000000e+02,6.788600000000000000e+04
2.100000000000000000e+02,6.797400000000000000e+04
2.110000000000000000e+02,6.817600000000000000e+04
2.120000000000000000e+02,6.818100000000000000e+04
2.130000000000000000e+02,6.818200000000000000e+04
2.140000000000000000e+02,6.841000000000000000e+04
2.150000000000000000e+02,6.858100000000000000e+04
2.160000000000000000e+02,6.878300000000000000e+04
2.170000000000000000e+02,6.896100000000000000e+04
2.180000000000000000e+02,6.919900000000000000e+04
2.190000000000000000e+02,6.920100000000000000e+04
2.200000000000000000e+02,6.920100000000000000e+04
2.210000000000000000e+02,6.932600000000000000e+04
2.220000000000000000e+02,6.945600000000000000e+04
2.230000000000000000e+02,6.959100000000000000e+04
2.240000000000000000e+02,6.963200000000000000e+04
2.250000000000000000e+02,6.966300000000000000e+04
2.260000000000000000e+02,6.966600000000000000e+04
2.270000000000000000e+02,6.966700000000000000e+04
2.280000000000000000e+02,6.985200000000000000e+04
2.290000000000000000e+02,6.995800000000000000e+04
2.300000000000000000e+02,7.006200000000000000e+04
2.310000000000000000e+02,7.010500000000000000e+04
2.320000000000000000e+02,7.033100000000000000e+04
2.330000000000000000e+02,7.033200000000000000e+04
2.340000000000000000e+02,7.033200000000000000e+04
2.350000000000000000e+02,7.043900000000000000e+04
2.360000000000000000e+02,7.054700000000000000e+04
2.370000000000000000e+02,7.066900000000000000e+04
2.380000000000000000e+02,7.069700000000000000e+04
2.390000000000000000e+02,7.086000000000000000e+04
2.400000000000000000e+02,7.086300000000000000e+04
2.410000000000000000e+02,7.086300000000000000e+04
2.420000000000000000e+02,7.098200000000000000e+04
2.430000000000000000e+02,7.107600000000000000e+04
2.440000000000000000e+02,7.113400000000000000e+04
2.450000000000000000e+02,7.114900000000000000e+04
2.460000000000000000e+02,7.127300000000000000e+04
2.470000000000000000e+02,7.158600000000000000e+04
2.480000000000000000e+02,7.170800000000000000e+04
2.490000000000000000e+02,7.231100000000000000e+04
2.500000000000000000e+02,7.277800000000000000e+04
2.510000000000000000e+02,7.292100000000000000e+04
2.520000000000000000e+02,7.332500000000000000e+04
2.530000000000000000e+02,7.408900000000000000e+04
2.540000000000000000e+02,7.425000000000000000e+04
2.550000000000000000e+02,7.425000000000000000e+04
2.560000000000000000e+02,7.463200000000000000e+04
2.570000000000000000e+02,7.550600000000000000e+04
2.580000000000000000e+02,7.637000000000000000e+04
2.590000000000000000e+02,7.669000000000000000e+04
2.600000000000000000e+02,7.669000000000000000e+04
2.610000000000000000e+02,7.726900000000000000e+04
2.620000000000000000e+02,7.744700000000000000e+04
2.630000000000000000e+02,7.801700000000000000e+04
2.640000000000000000e+02,7.822600000000000000e+04
2.650000000000000000e+02,7.840100000000000000e+04
2.660000000000000000e+02,7.851300000000000000e+04
2.670000000000000000e+02,7.856200000000000000e+04
2.680000000000000000e+02,7.860000000000000000e+04
2.690000000000000000e+02,7.865100000000000000e+04
2.700000000000000000e+02,7.881300000000000000e+04
2.710000000000000000e+02,7.898000000000000000e+04
2.720000000000000000e+02,7.898500000000000000e+04
2.730000000000000000e+02,7.944900000000000000e+04
2.740000000000000000e+02,7.967400000000000000e+04
2.750000000000000000e+02,7.967400000000000000e+04
2.760000000000000000e+02,7.967400000000000000e+04
2.770000000000000000e+02,7.972900000000000000e+04
2.780000000000000000e+02,8.034300000000000000e+04
2.790000000000000000e+02,8.055100000000000000e+04
2.800000000000000000e+02,8.064400000000000000e+04
2.810000000000000000e+02,8.102100000000000000e+04
2.820000000000000000e+02,8.102100000000000000e+04
2.830000000000000000e+02,8.102100000000000000e+04
2.840000000000000000e+02,8.102600000000000000e+04
2.850000000000000000e+02,8.136000000000000000e+04
2.860000000000000000e+02,8.136100000000000000e+04
2.870000000000000000e+02,8.151500000000000000e+04
2.880000000000000000e+02,8.151500000000000000e+04
2.890000000000000000e+02,8.151500000000000000e+04
2.900000000000000000e+02,8.161000000000000000e+04
2.910000000000000000e+02,8.162300000000000000e+04
2.920000000000000000e+02,8.162700000000000000e+04
2.930000000000000000e+02,8.162700000000000000e+04
2.940000000000000000e+02,8.162700000000000000e+04
2.950000000000000000e+02,8.162700000000000000e+04
2.960000000000000000e+02,8.162700000000000000e+04
2.970000000000000000e+02,8.213200000000000000e+04
2.980000000000000000e+02,8.224400000000000000e+04
2.990000000000000000e+02,8.251200000000000000e+04
3.000000000000000000e+02,8.269600000000000000e+04
3.010000000000000000e+02,8.303600000000000000e+04
3.020000000000000000e+02,8.303600000000000000e+04
3.030000000000000000e+02,8.303600000000000000e+04
3.040000000000000000e+02,8.303800000000000000e+04
3.050000000000000000e+02,8.328400000000000000e+04
3.060000000000000000e+02,8.328400000000000000e+04
3.070000000000000000e+02,8.351500000000000000e+04
3.080000000000000000e+02,8.353200000000000000e+04
3.090000000000000000e+02,8.353200000000000000e+04
3.100000000000000000e+02,8.353200000000000000e+04
3.110000000000000000e+02,8.353900000000000000e+04
3.120000000000000000e+02,8.359800000000000000e+04
3.130000000000000000e+02,8.366100000000000000e+04
3.140000000000000000e+02,8.378800000000000000e+04
3.150000000000000000e+02,8.410800000000000000e+04
3.160000000000000000e+02,8.410800000000000000e+04
3.170000000000000000e+02,8.410800000000000000e+04
3.180000000000000000e+02,8.417200000000000000e+04
3.190000000000000000e+02,8.417200000000000000e+04
3.200000000000000000e+02,8.418400000000000000e+04
3.210000000000000000e+02,8.434700000000000000e+04
3.220000000000000000e+02,8.459300000000000000e+04
3.230000000000000000e+02,8.459300000000000000e+04
3.240000000000000000e+02,8.459300000000000000e+04
3.250000000000000000e+02,8.485300000000000000e+04
3.260000000000000000e+02,8.486700000000000000e+04
3.270000000000000000e+02,8.495800000000000000e+04
3.280000000000000000e+02,8.528400000000000000e+04
3.290000000000000000e+02,8.591300000000000000e+04
3.300000000000000000e+02,8.591300000000000000e+04
3.310000000000000000e+02,8.591300000000000000e+04
3.320000000000000000e+02,8.669300000000000000e+04
3.330000000000000000e+02,8.670300000000000000e+04
3.340000000000000000e+02,8.671100000000000000e+04
3.350000000000000000e+02,8.671100000000000000e+04
3.360000000000000000e+02,8.706400000000000000e+04
3.370000000000000000e+02,8.706400000000000000e+04
3.380000000000000000e+02,8.706400000000000000e+04
3.390000000000000000e+02,8.741700000000000000e+04
3.400000000000000000e+02,8.785700000000000000e+04
3.410000000000000000e+02,8.797300000000000000e+04
3.420000000000000000e+02,8.803400000000000000e+04
3.430000000000000000e+02,8.803400000000000000e+04
3.440000000000000000e+02,8.803400000000000000e+04
3.450000000000000000e+02,8.803400000000000000e+04
3.460000000000000000e+02,8.812000000000000000e+04
3.470000000000000000e+02,8.818500000000000000e+04
3.480000000000000000e+02,8.830900000000000000e+04
3.490000000000000000e+02,8.857700000000000000e+04
3.500000000000000000e+02,8.865300000000000000e+04
3.510000000000000000e+02,8.865300000000000000e+04
3.520000000000000000e+02,8.865300000000000000e+04
3.530000000000000000e+02,8.879700000000000000e+04
3.540000000000000000e+02,8.907700000000000000e+04
3.550000000000000000e+02,8.967400000000000000e+04
3.560000000000000000e+02,9.036800000000000000e+04
3.570000000000000000e+02,9.084100000000000000e+04
3.580000000000000000e+02,9.084100000000000000e+04
3.590000000000000000e+02,9.084100000000000000e+04
3.600000000000000000e+02,9.100200000000000000e+04
3.610000000000000000e+02,9.138200000000000000e+04
3.620000000000000000e+02,9.154700000000000000e+04
3.630000000000000000e+02,9.184500000000000000e+04
3.640000000000000000e+02,9.208700000000000000e+04
3.650000000000000000e+02,9.208700000000000000e+04
